속도,교류_컴프레서_압력,교류_덕트_온도_드라이버,교류_고전압_히터,교류_외부_온도,배터리_관리_시스템_고전압팩_전류,배터리_관리_시스템_고전압팩_전압,클러스터_주행거리
43.94795915,7.8,34.0,0,32.0,-15.6,387.6,116592
43.94795915,7.8,34.0,0,32.0,-15.6,387.6,116592
43.94795915,7.8,34.0,0,32.0,-15.6,387.6,116592
43.94795915,7.8,34.0,0,32.0,-15.6,387.6,116592
43.94795915,7.8,34.0,0,32.0,-15.6,387.6,116592
43.94795915,7.8,34.0,0,32.0,-15.6,387.6,116592
43.94795915,7.8,34.0,0,32.0,-15.6,387.6,116592
43.94795915,7.8,34.0,0,32.0,-15.6,387.6,116592
43.94795915,7.8,34.0,0,32.0,-15.6,387.6,116592
43.94795915,7.8,34.0,0,32.0,-15.6,387.6,116592
43.94795915,7.8,34.0,0,32.0,-15.6,387.6,116592
43.94795915,7.8,34.0,0,32.0,-15.6,387.6,116592
43.94795915,7.8,34.0,0,32.0,-15.6,387.6,116592
43.94795915,7.8,34.0,0,32.0,-15.6,387.7,116592
43.94795915,7.8,34.0,0,32.0,-15.6,387.7,116592
43.94795915,7.8,34.0,0,32.0,-15.6,387.7,116592
43.94795915,7.8,34.0,0,32.0,-15.7,387.7,116592
43.94795915,7.8,34.0,0,32.0,-15.7,387.7,116592
43.94795915,7.8,34.0,0,32.0,-15.7,387.7,116592
43.94795915,7.8,34.0,0,32.0,-15.6,387.7,116592
43.94795915,7.8,34.0,0,32.0,-15.6,387.7,116592
43.94795915,7.8,34.0,0,32.0,-15.6,387.7,116592
43.94795915,7.8,34.0,0,32.0,-15.6,387.7,116592
43.94795915,7.8,34.0,0,32.0,-15.6,387.7,116592
43.94795915,7.8,34.0,0,32.0,-15.6,387.7,116592
43.94795915,7.8,34.0,0,32.0,-15.6,387.7,116592
43.94795915,7.8,34.0,0,32.0,-15.6,387.7,116592
43.94795915,7.8,34.0,0,32.0,-15.6,387.7,116592
43.94795915,7.8,34.0,0,32.0,-15.6,387.7,116592
43.94795915,7.8,34.0,0,32.0,-15.6,387.7,116592
43.94795915,7.8,34.0,0,32.0,-15.6,387.7,116592
43.94795915,7.8,34.0,0,32.0,-15.6,387.7,116592
43.94795915,7.8,34.0,0,32.0,-15.6,387.7,116592
43.94795915,7.8,34.0,0,32.0,-15.6,387.7,116592
43.94795915,7.8,34.0,0,32.0,-15.6,387.7,116592
43.94795915,7.8,34.0,0,32.0,-15.6,387.7,116592
43.94795915,7.8,34.0,0,32.0,-15.6,387.7,116592
43.94795915,7.8,34.0,0,32.0,-15.6,387.7,116592
43.94795915,7.8,34.0,0,32.0,-15.6,387.7,116592
43.94795915,7.8,34.0,0,32.0,-15.6,387.7,116592
43.94795915,7.8,34.0,0,32.0,-15.6,387.7,116592
43.94795915,7.8,34.0,0,32.0,-15.6,387.7,116592
43.94795915,7.8,34.0,0,32.0,-15.6,387.7,116592
43.94795915,7.8,34.0,0,32.0,-15.6,387.7,116592
43.94795915,7.8,34.0,0,32.0,-15.6,387.7,116592
43.94795915,7.8,34.0,0,32.0,-15.6,387.7,116592
43.94795915,7.8,34.0,0,32.0,-15.6,387.7,116592
43.94795915,7.8,34.0,0,32.0,-15.6,387.7,116592
43.94795915,7.8,34.0,0,32.0,-15.6,387.7,116592
43.94795915,7.8,34.0,0,32.0,-15.6,387.7,116592
43.94795915,7.8,34.0,0,32.0,-15.6,387.7,116592
43.94795915,7.8,34.0,0,32.0,-15.6,387.7,116592
43.94795915,7.8,34.0,0,32.0,-15.6,387.7,116592
43.94795915,7.8,34.0,0,32.0,-15.6,387.7,116592
43.94795915,7.8,34.0,0,32.0,-15.6,387.7,116592
43.94795915,7.8,34.0,0,32.0,-15.6,387.7,116592
43.94795915,7.8,34.0,0,32.0,-15.6,387.8,116592
43.94795915,7.8,34.0,0,32.0,-15.6,387.8,116592
43.94795915,7.8,34.0,0,32.0,-15.6,387.8,116592
43.94795915,7.8,34.0,0,32.0,-15.6,387.8,116592
43.94795915,7.8,34.0,0,32.0,-15.6,387.8,116592
43.94795915,7.8,34.0,0,32.0,-15.6,387.8,116592
43.94795915,7.8,34.0,0,32.0,-15.5,387.8,116592
43.94795915,7.8,34.0,0,32.0,-15.5,387.8,116592
43.94795915,7.8,34.0,0,32.0,-15.5,387.8,116592
43.94795915,7.8,34.0,0,32.0,-15.6,387.8,116592
43.94795915,7.8,34.0,0,32.0,-15.6,387.8,116592
43.94795915,7.8,34.0,0,32.0,-15.6,387.8,116592
43.94795915,7.8,34.0,0,32.0,-15.6,387.8,116592
43.94795915,7.8,34.0,0,32.0,-15.6,387.8,116592
43.94795915,7.8,34.0,0,32.0,-15.6,387.8,116592
43.94795915,7.8,34.0,0,32.0,-15.6,387.8,116592
43.94795915,7.8,34.0,0,32.0,-15.6,387.8,116592
43.94795915,7.8,34.0,0,32.0,-15.6,387.8,116592
43.94795915,7.8,34.0,0,32.0,-15.6,387.8,116592
43.94795915,7.8,34.0,0,32.0,-15.6,387.8,116592
43.94795915,7.8,34.0,0,32.0,-15.6,387.8,116592
43.94795915,7.8,34.0,0,32.0,-15.6,387.8,116592
43.94795915,7.8,34.0,0,32.0,-15.6,387.8,116592
43.94795915,7.8,34.0,0,32.0,-15.6,387.8,116592
43.94795915,7.8,34.0,0,32.0,-15.6,387.8,116592
43.94795915,7.8,34.0,0,32.0,-15.6,387.8,116592
43.94795915,7.8,34.0,0,32.0,-15.6,387.8,116592
43.94795915,7.8,34.0,0,32.0,-15.6,387.8,116592
43.94795915,7.8,34.0,0,32.0,-15.6,387.8,116592
43.94795915,7.8,34.0,0,32.0,-15.6,387.8,116592
43.94795915,7.8,34.0,0,32.0,-15.6,387.8,116592
43.94795915,7.8,34.0,0,32.0,-15.6,387.8,116592
43.94795915,7.8,34.0,0,32.0,-15.6,387.8,116592
43.94795915,7.8,34.0,0,32.0,-15.6,387.8,116592
43.94795915,7.8,34.0,0,32.0,-15.6,387.8,116592
43.94795915,7.8,34.0,0,32.0,-15.6,387.8,116592
43.94795915,7.8,34.0,0,32.0,-15.6,387.8,116592
43.94795915,7.8,34.0,0,32.0,-15.6,387.8,116592
43.94795915,7.8,34.0,0,32.0,-15.6,387.8,116592
43.94795915,7.8,34.0,0,32.0,-15.6,387.8,116592
43.94795915,7.8,34.0,0,32.0,-15.6,387.8,116592
43.94795915,7.8,34.0,0,32.0,-15.6,387.8,116592
43.94795915,7.8,34.0,0,32.0,-15.6,387.8,116592
43.94795915,7.8,34.0,0,32.0,-15.6,387.9,116592
43.94795915,7.8,34.0,0,32.0,-15.6,387.9,116592
43.94795915,7.8,34.0,0,32.0,-15.6,387.9,116592
43.94795915,7.8,34.0,0,32.0,-15.6,387.9,116592
43.94795915,7.8,34.0,0,32.0,-15.6,387.9,116592
43.94795915,7.8,34.0,0,32.0,-15.6,387.9,116592
43.94795915,7.8,34.0,0,32.0,-15.6,387.9,116592
43.94795915,7.8,34.0,0,32.0,-15.6,387.9,116592
43.94795915,7.8,34.0,0,32.0,-15.6,387.9,116592
43.94795915,7.8,34.0,0,32.0,-15.6,387.9,116592
43.94795915,7.8,34.0,0,32.0,-15.6,387.9,116592
43.94795915,7.8,34.0,0,32.0,-15.6,387.9,116592
43.94795915,7.8,34.0,0,32.0,-15.6,387.9,116592
43.94795915,7.8,34.0,0,32.0,-15.6,387.9,116592
43.94795915,7.8,34.0,0,32.0,-15.6,387.9,116592
43.94795915,7.8,34.0,0,32.0,-15.6,387.9,116592
43.94795915,7.8,34.0,0,32.0,-15.6,387.9,116592
43.94795915,7.8,34.0,0,32.0,-15.6,387.9,116592
43.94795915,7.8,34.0,0,32.0,-15.7,387.9,116592
43.94795915,7.8,34.0,0,32.0,-15.7,387.9,116592
43.94795915,7.8,34.0,0,32.0,-15.7,387.9,116592
43.94795915,7.8,34.0,0,32.0,-15.6,387.9,116592
43.94795915,7.8,34.0,0,32.0,-15.6,387.9,116592
43.94795915,7.8,34.0,0,32.0,-15.6,387.9,116592
43.94795915,7.8,34.0,0,32.0,-15.6,387.9,116592
43.94795915,7.8,34.0,0,32.0,-15.6,387.9,116592
43.94795915,7.8,34.0,0,32.0,-15.6,387.9,116592
43.94795915,7.8,34.0,0,32.0,-15.6,387.9,116592
43.94795915,7.8,34.0,0,32.0,-15.6,387.9,116592
43.94795915,7.8,34.0,0,32.0,-15.6,387.9,116592
43.94795915,7.8,34.0,0,32.0,-15.5,387.9,116592
43.94795915,7.8,34.0,0,32.0,-15.5,387.9,116592
43.94795915,7.8,34.0,0,32.0,-15.5,387.9,116592
43.94795915,7.8,34.0,0,32.0,-15.6,387.9,116592
43.94795915,7.8,34.0,0,32.0,-15.6,387.9,116592
43.94795915,7.8,34.0,0,32.0,-15.6,387.9,116592
43.94795915,7.8,34.0,0,32.0,-15.6,387.9,116592
43.94795915,7.8,34.0,0,32.0,-15.6,387.9,116592
43.94795915,7.8,34.0,0,32.0,-15.6,387.9,116592
43.94795915,7.8,34.0,0,32.0,-15.6,387.9,116592
43.94795915,7.8,34.0,0,32.0,-15.6,387.9,116592
43.94795915,7.8,34.0,0,32.0,-15.6,387.9,116592
43.94795915,7.8,34.0,0,32.0,-15.6,387.9,116592
43.94795915,7.8,34.0,0,32.0,-15.6,388.0,116592
43.94795915,7.8,34.0,0,32.0,-15.6,388.0,116592
43.94795915,7.8,34.0,0,32.0,-15.6,388.0,116592
43.94795915,7.8,34.0,0,32.0,-15.5,387.9,116592
43.94795915,7.8,34.0,0,32.0,-15.5,387.9,116592
43.94795915,7.8,34.0,0,32.0,-15.5,387.9,116592
43.94795915,7.8,34.0,0,32.0,-15.6,388.0,116592
43.94795915,7.8,34.0,0,32.0,-15.6,388.0,116592
43.94795915,7.8,34.0,0,32.0,-15.6,388.0,116592
43.94795915,7.8,34.0,0,32.0,-15.6,388.0,116592
43.94795915,7.8,34.0,0,32.0,-15.6,388.0,116592
43.94795915,7.8,34.0,0,32.0,-15.6,388.0,116592
43.94795915,7.8,34.0,0,32.0,-15.6,388.0,116592
43.94795915,7.8,34.0,0,32.0,-15.6,388.0,116592
43.94795915,7.8,34.0,0,32.0,-15.6,388.0,116592
43.94795915,7.8,34.0,0,32.0,-15.6,388.0,116592
43.94795915,7.8,34.0,0,32.0,-15.6,388.0,116592
43.94795915,7.8,34.0,0,32.0,-15.6,388.0,116592
43.94795915,7.8,34.0,0,32.0,-15.7,388.0,116592
43.94795915,7.8,34.0,0,32.0,-15.7,388.0,116592
43.94795915,7.8,34.0,0,32.0,-15.7,388.0,116592
43.94795915,7.8,34.0,0,32.0,-15.6,388.0,116592
43.94795915,7.8,34.0,0,32.0,-15.6,388.0,116592
43.94795915,51.0,34.0,1,32.0,-15.6,388.0,116592
43.94795915,7.8,34.0,0,32.0,-15.6,388.0,116592
43.94795915,7.8,34.0,0,32.0,-15.6,388.0,116592
43.94795915,7.8,34.0,0,32.0,-15.6,388.0,116592
43.94795915,7.8,34.0,0,32.0,-15.6,388.0,116592
43.94795915,7.8,34.0,0,32.0,-15.6,388.0,116592
43.94795915,7.8,34.0,0,32.0,-15.6,388.0,116592
43.94795915,7.8,34.0,0,32.0,-15.6,388.0,116592
43.94795915,7.8,34.0,0,32.0,-15.6,388.0,116592
43.94795915,7.8,34.0,0,32.0,-15.6,388.0,116592
43.94795915,7.8,34.0,0,32.0,-15.6,388.0,116592
43.94795915,7.8,34.0,0,32.0,-15.6,388.0,116592
43.94795915,7.8,34.0,0,32.0,-15.6,388.0,116592
43.94795915,7.8,34.0,0,32.0,-15.6,388.0,116592
43.94795915,7.8,34.0,0,32.0,-15.6,388.0,116592
43.94795915,7.8,34.0,0,32.0,-15.6,388.0,116592
43.94795915,7.8,34.0,0,32.0,-15.6,388.0,116592
43.94795915,7.8,34.0,0,32.0,-15.6,388.0,116592
43.94795915,7.8,34.0,0,32.0,-15.6,388.0,116592
43.94795915,7.8,34.0,0,32.0,-15.6,388.0,116592
43.94795915,7.8,34.0,0,32.0,-15.6,388.0,116592
43.94795915,7.8,34.0,0,32.0,-15.6,388.0,116592
43.94795915,7.8,34.0,0,32.0,-15.6,388.0,116592
43.94795915,7.8,34.0,0,32.0,-15.6,388.1,116592
43.94795915,7.8,34.0,0,32.0,-15.6,388.1,116592
43.94795915,7.8,34.0,0,32.0,-15.6,388.1,116592
43.94795915,7.8,34.0,0,32.0,-15.7,388.1,116592
43.94795915,7.8,34.0,0,32.0,-15.7,388.1,116592
43.94795915,7.8,34.0,0,32.0,-15.7,388.1,116592
43.94795915,7.8,34.0,0,32.0,-15.5,388.1,116592
43.94795915,7.8,34.0,0,32.0,-15.5,388.1,116592
43.94795915,7.8,34.0,0,32.0,-15.5,388.1,116592
43.94795915,7.8,34.0,0,32.0,-15.6,388.1,116592
43.94795915,7.8,34.0,0,32.0,-15.6,388.1,116592
43.94795915,7.8,34.0,0,32.0,-15.6,388.1,116592
43.94795915,7.8,34.0,0,32.0,-15.6,388.1,116592
43.94795915,7.8,34.0,0,32.0,-15.6,388.1,116592
43.94795915,7.8,34.0,0,32.0,-15.6,388.1,116592
43.94795915,7.8,34.0,0,32.0,-15.6,388.1,116592
43.94795915,7.8,34.0,0,32.0,-15.6,388.1,116592
43.94795915,7.8,34.0,0,32.0,-15.6,388.1,116592
43.94795915,7.8,34.0,0,32.0,-15.6,388.1,116592
43.94795915,7.8,34.0,0,32.0,-15.6,388.1,116592
43.94795915,7.8,34.0,0,32.0,-15.6,388.1,116592
43.94795915,7.8,34.0,0,32.0,-15.7,388.1,116592
43.94795915,7.8,34.0,0,32.0,-15.7,388.1,116592
43.94795915,7.8,34.0,0,32.0,-15.7,388.1,116592
43.94795915,7.8,34.0,0,32.0,-15.5,388.1,116592
43.94795915,7.8,34.0,0,32.0,-15.5,388.1,116592
43.94795915,7.8,34.0,0,32.0,-15.5,388.1,116592
43.94795915,7.8,34.0,0,32.0,-15.6,388.1,116592
43.94795915,7.8,34.0,0,32.0,-15.6,388.1,116592
43.94795915,7.8,34.0,0,32.0,-15.6,388.1,116592
43.94795915,7.8,34.0,0,32.0,-15.6,388.1,116592
43.94795915,7.8,34.0,0,32.0,-15.6,388.1,116592
43.94795915,7.8,34.0,0,32.0,-15.6,388.1,116592
43.94795915,7.8,34.0,0,32.0,-15.5,388.1,116592
43.94795915,7.8,34.0,0,32.0,-15.5,388.1,116592
43.94795915,7.8,34.0,0,32.0,-15.5,388.1,116592
43.94795915,7.8,34.0,0,32.0,-15.6,388.1,116592
43.94795915,7.8,34.0,0,32.0,-15.6,388.1,116592
43.94795915,7.8,34.0,0,32.0,-15.6,388.1,116592
43.94795915,7.8,34.0,0,32.0,-15.6,388.1,116592
43.94795915,7.8,34.0,0,32.0,-15.6,388.1,116592
43.94795915,7.8,34.0,0,32.0,-15.6,388.1,116592
43.94795915,7.8,34.0,0,32.0,-15.6,388.2,116592
43.94795915,7.8,34.0,0,32.0,-15.6,388.2,116592
43.94795915,7.8,34.0,0,32.0,-15.6,388.2,116592
43.94795915,7.8,34.0,0,32.0,-15.6,388.2,116592
43.94795915,7.8,34.0,0,32.0,-15.6,388.2,116592
43.94795915,7.8,34.0,0,32.0,-15.6,388.2,116592
43.94795915,7.8,34.0,0,32.0,-15.6,388.2,116592
43.94795915,7.8,34.0,0,32.0,-15.5,388.2,116592
43.94795915,7.8,34.0,0,32.0,-15.5,388.2,116592
43.94795915,7.8,34.0,0,32.0,-15.5,388.2,116592
43.94795915,7.8,34.0,0,32.0,-15.6,388.2,116592
43.94795915,7.8,34.0,0,32.0,-15.6,388.2,116592
43.94795915,7.8,34.0,0,32.0,-15.6,388.2,116592
43.94795915,7.8,34.0,0,32.0,-15.6,388.2,116592
43.94795915,7.8,34.0,0,32.0,-15.6,388.2,116592
43.94795915,7.8,34.0,0,32.0,-15.6,388.2,116592
43.94795915,7.8,34.0,0,32.0,-15.6,388.2,116592
43.94795915,7.8,34.0,0,32.0,-15.6,388.2,116592
43.94795915,7.8,34.0,0,32.0,-15.6,388.2,116592
43.94795915,7.8,34.0,0,32.0,-15.6,388.2,116592
43.94795915,7.8,34.0,0,32.0,-15.6,388.2,116592
43.94795915,7.8,34.0,0,32.0,-15.6,388.2,116592
43.94795915,7.8,34.0,0,32.0,-15.6,388.2,116592
43.94795915,7.8,34.0,0,32.0,-15.6,388.2,116592
43.94795915,7.8,34.0,0,32.0,-15.6,388.2,116592
43.94795915,7.8,34.0,0,32.0,-15.6,388.2,116592
43.94795915,7.8,34.0,0,32.0,-15.6,388.2,116592
43.94795915,7.8,34.0,0,32.0,-15.6,388.2,116592
43.94795915,7.8,34.0,0,32.0,-15.6,388.2,116592
43.94795915,7.8,34.0,0,32.0,-15.6,388.2,116592
43.94795915,7.8,34.0,0,32.0,-15.6,388.2,116592
43.94795915,7.8,34.0,0,32.0,-15.6,388.2,116592
43.94795915,7.8,34.0,0,32.0,-15.6,388.2,116592
43.94795915,7.8,34.0,0,32.0,-15.6,388.2,116592
43.94795915,7.8,34.0,0,32.0,-15.6,388.2,116592
43.94795915,7.8,34.0,0,32.0,-15.6,388.2,116592
43.94795915,7.8,34.0,0,32.0,-15.6,388.2,116592
43.94795915,7.8,34.0,0,32.0,-15.6,388.2,116592
43.94795915,7.8,34.0,0,32.0,-15.6,388.2,116592
43.94795915,7.8,34.0,0,32.0,-15.6,388.2,116592
43.94795915,7.8,34.0,0,32.0,-15.6,388.3,116592
43.94795915,7.8,34.0,0,32.0,-15.6,388.3,116592
43.94795915,7.8,34.0,0,32.0,-15.6,388.3,116592
43.94795915,7.8,34.0,0,32.0,-15.6,388.3,116592
43.94795915,7.8,34.0,0,32.0,-15.6,388.3,116592
43.94795915,7.8,34.0,0,32.0,-15.6,388.3,116592
43.94795915,7.8,34.0,0,32.0,-15.6,388.3,116592
43.94795915,7.8,34.0,0,32.0,-15.6,388.3,116592
43.94795915,7.8,34.0,0,32.0,-15.6,388.3,116592
43.94795915,7.8,34.0,0,32.0,-15.6,388.3,116592
43.94795915,7.8,34.0,0,32.0,-15.6,388.3,116592
43.94795915,7.8,34.0,0,32.0,-15.6,388.3,116592
43.94795915,7.8,34.0,0,32.0,-15.6,388.3,116592
43.94795915,7.8,34.0,0,32.0,-15.6,388.3,116592
43.94795915,7.8,34.0,0,32.0,-15.6,388.3,116592
43.94795915,7.8,34.0,0,32.0,-15.6,388.3,116592
43.94795915,7.8,34.0,0,32.0,-15.6,388.3,116592
43.94795915,7.8,34.0,0,32.0,-15.6,388.3,116592
43.94795915,7.8,34.0,0,32.0,-15.6,388.3,116592
43.94795915,7.8,34.0,0,32.0,-15.6,388.3,116592
43.94795915,7.8,34.0,0,32.0,-15.6,388.3,116592
43.94795915,7.8,34.0,0,32.0,-15.6,388.3,116592
43.94795915,7.8,34.0,0,32.0,-15.6,388.3,116592
43.94795915,7.8,34.0,0,32.0,-15.6,388.3,116592
43.94795915,7.8,34.0,0,32.0,-15.6,388.3,116592
43.94795915,7.8,34.0,0,32.0,-15.6,388.3,116592
43.94795915,7.8,34.0,0,32.0,-15.6,388.3,116592
43.94795915,7.8,34.0,0,32.0,-15.6,388.3,116592
43.94795915,7.8,34.0,0,32.0,-15.6,388.3,116592
43.94795915,7.8,34.0,0,32.0,-15.6,388.3,116592
43.94795915,7.8,34.0,0,32.0,-15.6,388.3,116592
43.94795915,7.8,34.0,0,32.0,-15.6,388.3,116592
43.94795915,7.8,34.0,0,32.0,-15.6,388.3,116592
43.94795915,7.8,34.0,0,32.0,-15.6,388.3,116592
43.94795915,7.8,34.0,0,32.0,-15.6,388.3,116592
43.94795915,7.8,34.0,0,32.0,-15.6,388.3,116592
43.94795915,7.8,34.0,0,32.0,-15.6,388.3,116592
43.94795915,7.8,34.0,0,32.0,-15.6,388.3,116592
43.94795915,7.8,34.0,0,32.0,-15.6,388.3,116592
43.94795915,7.8,34.0,0,32.0,-15.6,388.3,116592
43.94795915,51.0,34.0,1,32.0,-15.5,388.4,116592
43.94795915,7.8,34.0,0,32.0,-15.5,388.4,116592
43.94795915,7.8,34.0,0,32.0,-15.5,388.4,116592
43.94795915,7.8,34.0,0,32.0,-15.5,388.4,116592
43.94795915,7.8,34.0,0,32.0,-15.5,388.4,116592
43.94795915,7.8,34.0,0,32.0,-15.5,388.4,116592
43.94795915,7.8,34.0,0,32.0,-15.6,388.4,116592
43.94795915,7.8,34.0,0,32.0,-15.6,388.4,116592
43.94795915,7.8,34.0,0,32.0,-15.6,388.4,116592
43.94795915,7.8,34.0,0,32.0,-15.6,388.4,116592
43.94795915,7.8,34.0,0,32.0,-15.6,388.4,116592
43.94795915,7.8,34.0,0,32.0,-15.6,388.4,116592
43.94795915,7.8,34.0,0,32.0,-15.6,388.4,116592
43.94795915,7.8,34.0,0,32.0,-15.6,388.4,116592
43.94795915,7.8,34.0,0,32.0,-15.6,388.4,116592
43.94795915,7.8,34.0,0,32.0,-15.6,388.4,116592
43.94795915,7.8,34.0,0,32.0,-15.6,388.4,116592
43.94795915,7.8,34.0,0,32.0,-15.6,388.4,116592
43.94795915,7.8,34.0,0,32.0,-15.6,388.4,116592
43.94795915,7.8,34.0,0,32.0,-15.6,388.4,116592
43.94795915,7.8,34.0,0,32.0,-15.6,388.4,116592
43.94795915,7.8,34.0,0,32.0,-15.6,388.4,116592
43.94795915,7.8,34.0,0,32.0,-15.6,388.4,116592
43.94795915,7.8,34.0,0,32.0,-15.6,388.4,116592
43.94795915,7.8,34.0,0,32.0,-15.6,388.4,116592
43.94795915,7.8,34.0,0,32.0,-15.5,388.4,116592
43.94795915,7.8,34.0,0,32.0,-15.5,388.4,116592
43.94795915,7.8,34.0,0,32.0,-15.5,388.4,116592
43.94795915,7.8,34.0,0,32.0,-15.6,388.4,116592
43.94795915,7.8,34.0,0,32.0,-15.6,388.4,116592
43.94795915,7.8,34.0,0,32.0,-15.6,388.4,116592
43.94795915,7.8,34.0,0,32.0,-15.6,388.4,116592
43.94795915,7.8,34.0,0,32.0,-15.6,388.4,116592
43.94795915,7.8,34.0,0,32.0,-15.6,388.4,116592
43.94795915,7.8,34.0,0,32.0,-15.5,388.4,116592
43.94795915,7.8,34.0,0,32.0,-15.5,388.4,116592
43.94795915,7.8,34.0,0,32.0,-15.5,388.4,116592
43.94795915,7.8,34.0,0,32.0,-15.6,388.4,116592
43.94795915,7.8,34.0,0,32.0,-15.6,388.4,116592
43.94795915,7.8,34.0,0,32.0,-15.6,388.4,116592
43.94795915,7.8,34.0,0,32.0,-15.6,388.4,116592
43.94795915,7.8,34.0,0,32.0,-15.6,388.4,116592
43.94795915,7.8,34.0,0,32.0,-15.6,388.4,116592
43.94795915,7.8,34.0,0,32.0,-15.5,388.4,116592
43.94795915,7.8,34.0,0,32.0,-15.5,388.4,116592
43.94795915,7.8,34.0,0,32.0,-15.5,388.4,116592
43.94795915,7.8,34.0,0,32.0,-15.6,388.4,116592
43.94795915,7.8,34.0,0,32.0,-15.6,388.4,116592
43.94795915,7.8,34.0,0,32.0,-15.6,388.4,116592
43.94795915,7.8,34.0,0,32.0,-15.6,388.5,116592
43.94795915,7.8,34.0,0,32.0,-15.6,388.5,116592
43.94795915,7.8,34.0,0,32.0,-15.6,388.5,116592
43.94795915,7.8,34.0,0,32.0,-15.5,388.5,116592
43.94795915,7.8,34.0,0,32.0,-15.5,388.5,116592
43.94795915,7.8,34.0,0,32.0,-15.5,388.5,116592
43.94795915,7.8,34.0,0,32.0,-15.6,388.5,116592
43.94795915,7.8,34.0,0,32.0,-15.6,388.5,116592
43.94795915,7.8,34.0,0,32.0,-15.6,388.5,116592
43.94795915,7.8,34.0,0,32.0,-15.5,388.5,116592
43.94795915,7.8,34.0,0,32.0,-15.5,388.5,116592
43.94795915,7.8,34.0,0,32.0,-15.5,388.5,116592
43.94795915,7.8,34.0,0,32.0,-15.5,388.5,116592
43.94795915,7.8,34.0,0,32.0,-15.5,388.5,116592
43.94795915,7.8,34.0,0,32.0,-15.5,388.5,116592
43.94795915,7.8,34.0,0,32.0,-15.6,388.5,116592
43.94795915,7.8,34.0,0,32.0,-15.6,388.5,116592
43.94795915,7.8,34.0,0,32.0,-15.6,388.5,116592
43.94795915,7.8,34.0,0,32.0,-15.5,388.5,116592
43.94795915,7.8,34.0,0,32.0,-15.5,388.5,116592
43.94795915,7.8,34.0,0,32.0,-15.5,388.5,116592
43.94795915,7.8,34.0,0,32.0,-15.5,388.5,116592
43.94795915,7.8,34.0,0,32.0,-15.6,388.5,116592
43.94795915,7.8,34.0,0,32.0,-15.6,388.5,116592
43.94795915,7.8,34.0,0,32.0,-15.6,388.5,116592
43.94795915,7.8,34.0,0,32.0,-15.6,388.5,116592
43.94795915,7.8,34.0,0,32.0,-15.6,388.5,116592
43.94795915,7.8,34.0,0,32.0,-15.6,388.5,116592
43.94795915,7.8,34.0,0,32.0,-15.5,388.5,116592
43.94795915,7.8,34.0,0,32.0,-15.5,388.5,116592
43.94795915,7.8,34.0,0,32.0,-15.5,388.5,116592
43.94795915,7.8,34.0,0,32.0,-15.6,388.5,116592
43.94795915,7.8,34.0,0,32.0,-15.6,388.5,116592
43.94795915,7.8,34.0,0,32.0,-15.6,388.5,116592
43.94795915,7.8,34.0,0,32.0,-15.5,388.6,116592
43.94795915,7.8,34.0,0,32.0,-15.5,388.6,116592
43.94795915,7.8,34.0,0,32.0,-15.5,388.6,116592
43.94795915,7.8,34.0,0,32.0,-15.5,388.5,116592
43.94795915,7.8,34.0,0,32.0,-15.5,388.5,116592
43.94795915,7.8,34.0,0,32.0,-15.5,388.5,116592
43.94795915,7.8,34.0,0,32.0,-15.6,388.6,116592
43.94795915,7.8,34.0,0,32.0,-15.6,388.6,116592
43.94795915,7.8,34.0,0,32.0,-15.6,388.6,116592
43.94795915,7.8,34.0,0,32.0,-15.6,388.6,116592
43.94795915,7.8,34.0,0,32.0,-15.6,388.6,116592
43.94795915,7.8,34.0,0,32.0,-15.6,388.6,116592
43.94795915,7.8,34.0,0,32.0,-15.6,388.6,116592
43.94795915,7.8,34.0,0,32.0,-15.6,388.6,116592
43.94795915,7.8,34.0,0,32.0,-15.6,388.6,116592
43.94795915,7.8,34.0,0,32.0,-15.6,388.6,116592
43.94795915,7.8,34.0,0,32.0,-15.6,388.6,116592
43.94795915,7.8,34.0,0,32.0,-15.6,388.6,116592
43.94795915,7.8,34.0,0,32.0,-15.6,388.6,116592
43.94795915,7.8,34.0,0,32.0,-15.6,388.6,116592
43.94795915,7.8,34.0,0,32.0,-15.6,388.6,116592
43.94795915,7.8,34.0,0,32.0,-15.6,388.6,116592
43.94795915,7.8,34.0,0,32.0,-15.6,388.6,116592
43.94795915,7.8,34.0,0,32.0,-15.6,388.6,116592
43.94795915,7.8,34.0,0,32.0,-15.6,388.6,116592
43.94795915,7.8,34.0,0,32.0,-15.6,388.6,116592
43.94795915,7.8,34.0,0,32.0,-15.6,388.6,116592
43.94795915,7.8,34.0,0,32.0,-15.5,388.6,116592
43.94795915,7.8,34.0,0,32.0,-15.5,388.6,116592
43.94795915,7.8,34.0,0,32.0,-15.5,388.6,116592
43.94795915,7.8,34.0,0,32.0,-15.6,388.6,116592
43.94795915,7.8,34.0,0,32.0,-15.6,388.6,116592
43.94795915,7.8,34.0,0,32.0,-15.6,388.6,116592
43.94795915,7.8,34.0,0,32.0,-15.5,388.6,116592
43.94795915,7.8,34.0,0,32.0,-15.5,388.6,116592
43.94795915,7.8,34.0,0,32.0,-15.5,388.6,116592
43.94795915,7.8,34.0,0,32.0,-15.5,388.6,116592
43.94795915,7.8,34.0,0,32.0,-15.6,388.6,116592
43.94795915,7.8,34.0,0,32.0,-15.6,388.6,116592
43.94795915,7.8,34.0,0,32.0,-15.6,388.6,116592
43.94795915,7.8,34.0,0,32.0,-15.6,388.6,116592
